"entry_id";"configuration_resource_id";"resource_name";"HAC_resource_name";"group_id";"cluster_id";"node_id";"error_message";"event_date";"current_state";"aggeregated_failure_count";"failure_repetition";"error_rating";"dependency_factor"
1352;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 16:30:54";"0";15;0;1;3
1353;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 16:45:54";"0";15;0;1;3
1354;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 17:00:54";"0";15;0;1;3
1355;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 17:15:54";"0";15;0;1;3
1356;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 17:30:54";"0";16;0;1;3
1357;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 17:45:55";"0";15;0;1;3
1358;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 18:00:55";"0";15;0;1;3
1359;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 18:15:55";"0";15;0;1;3
1360;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 18:30:55";"0";15;0;1;3
1361;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 18:45:55";"0";15;0;1;3
1362;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 19:00:55";"0";15;0;1;3
1363;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 19:15:55";"0";15;0;1;3
1364;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 19:30:55";"0";15;0;1;3
1365;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 19:45:55";"0";15;0;1;3
1366;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 20:00:55";"0";15;0;1;3
1367;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 20:15:55";"0";15;0;1;3
1368;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 20:30:55";"0";15;0;1;3
1369;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 20:45:55";"0";15;0;1;3
1370;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 21:00:55";"0";15;0;1;3
1371;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 21:15:55";"0";15;0;1;3
1372;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 21:30:55";"0";15;0;1;3
1373;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 21:45:55";"0";16;0;1;3
1374;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 22:00:55";"0";16;0;1;3
1375;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 22:15:55";"0";16;0;1;3
1376;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 22:30:55";"0";16;0;1;3
1377;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 22:45:55";"0";16;0;1;3
1378;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 23:00:55";"0";16;0;1;3
1379;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 23:15:55";"0";16;0;1;3
1380;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 23:30:55";"0";16;0;1;3
1381;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-31 23:45:55";"0";16;0;1;3
1382;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 00:00:55";"0";16;0;1;3
1383;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 00:15:55";"0";16;0;1;3
1384;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 00:30:55";"0";16;0;1;3
1385;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 00:45:56";"0";15;0;1;3
1386;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 01:00:56";"0";15;0;1;3
1387;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 01:15:56";"0";15;0;1;3
1388;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 01:30:56";"0";15;0;1;3
1389;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 01:45:56";"0";15;0;1;3
1390;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 02:00:56";"0";15;0;1;3
1391;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 02:15:56";"0";15;0;1;3
1392;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 02:30:56";"0";15;0;1;3
1393;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 02:45:56";"0";15;0;1;3
1394;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 03:00:56";"0";15;0;1;3
1395;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 03:15:56";"0";15;0;1;3
1396;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 03:30:56";"0";15;0;1;3
1397;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 03:45:56";"0";15;0;1;3
1398;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 04:00:56";"0";15;0;1;3
1399;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 04:15:56";"0";15;0;1;3
1400;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 04:30:56";"0";15;0;1;3
1401;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 04:45:56";"0";16;0;1;3
1402;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 05:00:56";"0";16;0;1;3
1403;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 05:15:56";"0";16;0;1;3
1404;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 05:30:56";"0";16;0;1;3
1405;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 05:45:56";"0";16;0;1;3
1406;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 06:00:56";"0";16;0;1;3
1407;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 06:15:56";"0";16;0;1;3
1408;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 06:30:56";"0";16;0;1;3
1409;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 06:45:56";"0";16;0;1;3
1410;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 07:00:56";"0";16;0;1;3
1411;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 07:15:56";"0";16;0;1;3
1412;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 07:30:56";"0";16;0;1;3
1413;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 07:45:56";"0";16;0;1;3
1414;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 08:00:56";"0";16;0;1;3
1415;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 08:15:56";"0";16;0;1;3
1416;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 08:30:56";"0";16;0;1;3
1417;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 08:45:56";"0";16;0;1;3
1418;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 09:00:56";"0";16;0;1;3
1419;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 09:15:57";"0";15;0;1;3
1420;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 09:30:57";"0";15;0;1;3
1421;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 09:45:57";"0";15;0;1;3
1422;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 10:00:57";"0";15;0;1;3
1423;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 10:15:57";"0";15;0;1;3
1424;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 10:30:57";"0";15;0;1;3
1425;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 10:45:57";"0";15;0;1;3
1426;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 11:00:57";"0";15;0;1;3
1427;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 11:15:57";"0";15;0;1;3
1428;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 11:30:57";"0";15;0;1;3
1429;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 11:45:57";"0";15;0;1;3
1430;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 12:00:57";"0";15;0;1;3
1431;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 12:15:57";"0";15;0;1;3
1432;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 12:30:57";"0";15;0;1;3
1433;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 12:45:57";"0";15;0;1;3
1434;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 13:00:57";"0";15;0;1;3
1435;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 13:15:57";"0";16;0;1;3
1436;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 13:30:57";"0";16;0;1;3
1437;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 13:45:57";"0";16;0;1;3
1438;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 14:00:57";"0";16;0;1;3
1439;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 14:15:57";"0";16;0;1;3
1440;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 14:30:57";"0";16;0;1;3
1441;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 14:45:57";"0";16;0;1;3
1442;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 15:00:57";"0";16;0;1;3
1443;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 15:15:57";"0";16;0;1;3
1444;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 15:30:57";"0";16;0;1;3
1445;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 15:45:57";"0";16;0;1;3
1446;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 16:00:57";"0";16;0;1;3
1447;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 16:15:57";"0";16;0;1;3
1448;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 16:30:57";"0";16;0;1;3
1449;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 16:45:58";"0";15;0;1;3
1450;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 17:00:58";"0";15;0;1;3
1451;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 17:15:58";"0";15;0;1;3
1452;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 17:30:58";"0";15;0;1;3
1453;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 17:45:58";"0";15;0;1;3
1454;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 18:00:58";"0";15;0;1;3
1455;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 18:15:58";"0";15;0;1;3
1456;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 18:30:58";"0";15;0;1;3
1457;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 18:45:58";"0";15;0;1;3
1458;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 19:00:58";"0";15;0;1;3
1459;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 19:15:58";"0";15;0;1;3
1460;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 19:30:58";"0";15;0;1;3
1461;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 19:45:58";"0";15;0;1;3
1462;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 20:00:58";"0";15;0;1;3
1463;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 20:15:58";"0";15;0;1;3
1464;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 20:30:58";"0";15;0;1;3
1465;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 20:45:58";"0";16;0;1;3
1466;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 21:00:58";"0";16;0;1;3
1467;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 21:15:58";"0";16;0;1;3
1468;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 21:30:58";"0";16;0;1;3
1469;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 21:45:58";"0";16;0;1;3
1470;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 22:00:58";"0";16;0;1;3
1471;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 22:15:58";"0";16;0;1;3
1472;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 22:30:58";"0";16;0;1;3
1473;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 22:45:58";"0";16;0;1;3
1474;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 23:00:58";"0";16;0;1;3
1475;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 23:15:58";"0";16;0;1;3
1476;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 23:30:59";"0";15;0;1;3
1477;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-01 23:45:59";"0";15;0;1;3
1478;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 00:00:59";"0";15;0;1;3
1479;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 00:15:59";"0";15;0;1;3
1480;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 00:30:59";"0";15;0;1;3
1481;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 00:45:59";"0";15;0;1;3
1482;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 01:00:59";"0";15;0;1;3
1483;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 01:15:59";"0";15;0;1;3
1484;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 01:30:59";"0";15;0;1;3
1485;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 01:45:59";"0";15;0;1;3
1486;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 02:00:59";"0";15;0;1;3
1487;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 02:15:59";"0";15;0;1;3
1488;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 02:30:59";"0";15;0;1;3
1489;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 02:45:59";"0";15;0;1;3
1490;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 03:00:59";"0";15;0;1;3
1491;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 03:15:59";"0";15;0;1;3
1492;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 03:30:59";"0";16;0;1;3
1493;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 03:45:59";"0";16;0;1;3
1494;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 04:00:59";"0";16;0;1;3
1495;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 04:15:59";"0";16;0;1;3
1496;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 04:31:00";"0";15;0;1;3
1497;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 04:46:00";"0";15;0;1;3
1498;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 05:01:00";"0";15;0;1;3
1499;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 05:16:00";"0";15;0;1;3
1500;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 05:31:00";"0";15;0;1;3
1501;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 05:46:00";"0";15;0;1;3
1502;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 06:01:00";"0";15;0;1;3
1503;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 06:16:00";"0";15;0;1;3
1504;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 06:31:00";"0";15;0;1;3
1505;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 06:46:00";"0";15;0;1;3
1506;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 07:01:00";"0";15;0;1;3
1507;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 07:16:00";"0";15;0;1;3
1508;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 07:31:00";"0";15;0;1;3
1509;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 07:46:00";"0";15;0;1;3
1510;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 08:01:00";"0";15;0;1;3
1511;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 08:16:00";"0";15;0;1;3
1512;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 08:31:00";"0";16;0;1;3
1513;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 08:46:00";"0";16;0;1;3
1514;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 09:01:00";"0";16;0;1;3
1515;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 09:16:00";"0";16;0;1;3
1516;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 09:31:00";"0";16;0;1;3
1517;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 09:46:00";"0";16;0;1;3
1518;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 10:01:00";"0";16;0;1;3
1519;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 10:16:00";"0";16;0;1;3
1520;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 10:31:00";"0";16;0;1;3
1521;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 10:46:00";"0";16;0;1;3
1522;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 11:01:00";"0";16;0;1;3
1523;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 11:16:00";"0";16;0;1;3
1524;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 11:31:00";"0";16;0;1;3
1525;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 11:46:01";"0";15;0;1;3
1526;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 12:01:01";"0";15;0;1;3
1527;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 12:16:01";"0";15;0;1;3
1528;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 12:31:01";"0";15;0;1;3
1529;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 12:46:01";"0";15;0;1;3
1530;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 13:01:01";"0";15;0;1;3
1531;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 13:16:01";"0";15;0;1;3
1532;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 13:31:01";"0";15;0;1;3
1533;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 13:46:01";"0";15;0;1;3
1534;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 14:01:01";"0";15;0;1;3
1535;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 14:16:01";"0";15;0;1;3
1536;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-04-02 14:31:01";"0";15;0;1;3
